W08-1506	The 2008 MedSLT System	2008
W07-0202	Multi-level Association Graphs - A New Graph-Based Model for Information Retrieval	2007
H90-1095	Speech Representation And Speech Understanding	1990
W01-1302	Specification In Terms Of Interactional Properties As A Way To Optimize Semantic Representation Of Spatial Expressions	2001
W04-0508	Answering Questions In The Genomics Domain	2004
W01-1414	Adding Domain Specificity To An MT System	2001
H91-1014	Development And Preliminary Evaluation Of The MIT ATIS System	1991
S10-1024	Combining Dictionaries and Contextual Information for Cross-Lingual Lexical Substitution	2010
H92-1106	Software Technology Transfer From SLS	1992
W05-0403	Temporal Feature Modification For Retrospective Categorization	2005
W02-1505	Encoding And Reusing Linguistic Information Expressed By Linguistic Properties	2002
W11-0603	Unsupervised Syntactic Chunking with Acoustic Cues: Computational Models for Prosodic Bootstrapping	2011
W06-1507	Negative Concord And Restructuring In Palestinian Arabic: A Comparison Of TAG And CCG Analyses	2006
X96-1043	TIPSTER Text Phase II Architecture Design Version 2.1p 19 June 1996	1996
W10-1503	Sketching Techniques for Large Scale NLP	2010
W06-1909	Adapting A Semantic Question Answering System To The Web	2006
W99-0201	Cross-Document Event Coreference: Annotations Experiments And Observations	1999
W06-3002	WoZ Simulation Of Interactive Question Answering	2006
H92-1050	Session 8A: Machine Translation	1992
W07-2074	UBC-ALM: Combining k-NN with SVD for WSD	2007
W09-1501	Building Test Suites for UIMA Components	2009
I08-3007	Joint Grammar Development by Linguists and Computer Scientists	2008
W00-0203	Evaluation Of A Practical Interlingua For Task-Oriented Dialogue	2000
I08-7016	Corpus building for Mongolian language	2008
W06-0125	Chinese Word Segmentation And Named Entity Recognition Based On A Context-Dependent Mutual Information Independence Model	2006
W06-2717	XML-Based Phrase Alignment In Parallel Treebanks	2006
W09-0703	Information Structure in African Languages: Corpora and Tools	2009
W08-1405	MultiSum: Query-Based Multi-Document Summarization	2008
W98-1425	A Flexible Shallow Approach To Text Generation	1998
W06-1313	An Information State-Based Dialogue Manager For Call For Fire Dialogues	2006
W97-0108	Domain-Specific Semantic Class Disambiguation Using WordNet	1997
W07-2002	SemEval-2007 Task 02: Evaluating Word Sense Induction and Discrimination Systems	2007
H86-1011	Recovering Implicit Information	1986
W01-1512	Using An Open-Source Unification-Based System For CL/NLP Teaching	2001
W00-0602	Some Challenges Of Developing Fully-Automated Systems For Taking Audio Comprehension Exams	2000
W09-1316	Incorporating Syntactic Dependency Information towards Improved Coding of Lengthy Medical Concepts in Clinical Reports	2009
W01-0705	Automatic Verb Classification Using Multilingual Resources	2001
W10-3713	An Efficient Generic Approach to Extracting Multi-Word Expressions from Dependency Trees	2010
W07-1104	Semantics-based Multiword Expression Extraction	2007
W03-2106	The interpretation of non-sentential utterances in dialogue	2003
W03-1806	Multiword Unit Hybrid Extraction	2003
W06-0122	On Using Ensemble Methods For Chinese Named Entity Recognition	2006
W98-0610	SIMPLEX NPS Clustered By Head: A Method For Identifying Significant Topics Within A Document	1998
I05-3011	Learning a Log-Linear Model with Bilingual Phrase-Pair Features for Statistical Machine Translation	2005
W10-2303	An Investigation on the Influence of Frequency on the Lexical Organization of Verbs	2010
W03-2801	Reuse and Challenges in Evaluating Language Generation Systems: Position Paper	2003
H92-1035	Improving State-Of-The-Art Continuous Speech Recognition Systems Using The N-Best Paradigm With Neural Networks	1992
W02-1820	A Knowledge-Based Approach To Text Classification	2002
W00-1216	Text Meaning Representation For Chinese	2000
W09-2012	How Creative is Your Writing?	2009
W04-0864	Some Experiments With A Naive Bayes WSD System	2004
W97-0907	A Language Identification Application Built On The Java Client / Server Platform	1997
W02-0714	Improvements In Non-Verbal Cue Identification Using Multilingual Phone Strings	2002
W09-2105	Supporting the Adaptation of Texts for Poor Literacy Readers: a Text Simplification Editor for Brazilian Portuguese	2009
W08-2009	Random Graph Model Simulations of Semantic Networks for Associative Concept Dictionaries	2008
W07-1429	Biology Based Alignments of Paraphrases for Sentence Compression	2007
W09-0413	The Universit&auml;t Karlsruhe Translation System for the EACL-WMT 2009	2009
W02-0905	Using Co-Composition For Acquiring Syntactic And Semantic Subcategorisation	2002
W08-1910	The Close-Distant Relation of Adjectival Concepts Based on Self-Organizing Map	2008
W10-1728	To Cache or Not To Cache? Experiments with Adaptive Models in Statistical Machine Translation	2010
W09-1324	TEXT2TABLE: Medical Text Summarization System Based on Named Entity Recognition and Modality Identification	2009
W97-0712	COSY-MATS: An Intelligent And Scalable Summarisation Shell	1997
W10-1733	Incremental Decoding for Phrase-Based Statistical Machine Translation	2010
H92-1123	Natural Language Research	1992
W11-2402	Towards a Probabilistic Model for Lexical Entailment	2011
W04-2316	Acknowledgment Use With Synthesized And Recorded Prompts	2004
W98-1119	A Statistical Approach To Anaphora Resolution	1998
W97-1102	Measuring Dialect Distance Phonetically	1997
W08-2002	Learning to Map Text to Graph-Based Meaning Representations via Grammar Induction	2008
S10-1068	372:Comparing the Benefit of Different Dependency Parsers for Textual Entailment Using Syntactic Constraints Only	2010
W90-0107	Using Bidirectional Semantic Rules For Generation	1990
W09-2411	SemEval-2010 Task 1: Coreference Resolution in Multiple Languages	2009
W05-0108	Language Technology From A European Perspective	2005
W02-1117	A Character-Net Based Chinese Text Segmentation Method	2002
W07-0213	Vertex Degree Distribution for the Graph of Word Co-Occurrences in Russian	2007
W10-1009	Leveraging Hidden Dialogue State to Select Tutorial Moves	2010
W97-0402	A Dialogue Analysis Model With Statistical Speech Act Processing For Dialogue Machine Translation	1997
W11-1305	Shared Task System Description: Frustratingly Hard Compositionality Prediction	2011
W09-3028	Ingesting the Auslan Corpus into the DADA Annotation Store	2009
H89-2049	Speech Recognition In Parallel	1989
W07-1420	Textual Entailment Through Extended Lexical Overlap and Lexico-Semantic Matching	2007
W97-0503	Simple NLP Techniques For Expanding Telegraphic Sentences	1997
W98-1417	Planning Dialogue Contributions With New Information	1998
W11-1719	On the Difficulty of Clustering Microblog Texts for Online Reputation Management	2011
W10-0207	Wishful Thinking - Finding suggestions and &rsquo;buy&rsquo; wishes from product reviews	2010
W04-2210	A Generic Collaborative Platform For Multilingual Lexical Database Development	2004
X98-1031	The Text REtrieval Conferences (TRECS)	1998
W99-0314	Automatically Extracting Grounding Tags From BF Tags	1999
W10-0914	Supporting rule-based representations with corpus-derived lexical information.	2010
W09-0627	Generation Challenges 2009: Preface	2009
W03-1203	Combining Optimal Clustering And Hidden Markov Models For Extractive Summarization	2003
W10-3710	Identification of Reduplication in Bengali Corpus and their Semantic Analysis: A Rule Based Approach	2010
W99-0407	FAME: A Functional Annotation Meta-Scheme For Multi-Modal And Multi-Lingual Parsing Evaluation	1999
W11-1213	Comparable Fora	2011
W06-1703	A Comparative Study On Compositional Translation Estimation Using A Domain/topic-Specific Corpus Collected From The Web	2006
W97-0101	Summary Of Invited Speech	1997
W03-2003	Overview Of Patent Retrieval Task At NTCIR-3	2003
W04-2213	Building Parallel Corpora For EContent Professionals	2004
W03-1722	Chinese Word Segmentation At Peking University	2003
W04-0848	LCC's WSD Systems For Senseval-3	2004
W04-0603	A Web Application Using RDF/RDFS For Metadata Navigation	2004
W07-2083	UCD-S1: A hybrid model for detecting semantic relations between noun pairs in text	2007
W11-1810	BioNLP Shared Task 2011 &#8211; Bacteria Gene Interactions and Renaming	2011
W98-1014	Rule Based Lexical Analysis Of MALTESE	1998
W11-2166	Extraction Programs: A Unified Approach to Translation Rule Extraction	2011
W06-1516	SemTAG The LORIA Toolbox For TAG-Based Parsing And Generation	2006
W10-1407	Direct Parsing of Discontinuous Constituents in German	2010
W06-3404	You Are What You Say: Using Meeting Participants' Speech To Detect Their Roles And Expertise	2006
W10-1829	Multimodal Annotation of Conversational Data	2010
W97-1004	Learning New Compositions From Given Ones	1997
W07-1218	Validation and Regression Testing for a Cross-linguistic Grammar Resource	2007
W08-0601	A Graph Kernel for Protein-Protein Interaction Extraction	2008
W10-3803	Source-side Syntactic Reordering Patterns with Functional Words for Improved Phrase-based SMT	2010
W99-0708	MDL-Based DCG Induction For NP Identification	1999
W10-2408	Language Independent Transliteration Mining System Using Finite State Automata Framework	2010
W09-1411	Molecular event extraction from Link Grammar parse trees	2009
H89-2057	Research And Development In Natural Language Understanding	1989
W03-2901	Relations between Inflectional and Derivation Patterns	2003
W07-0911	Multilingual Search for Cultural Heritage Archives via Combining Multiple Translation Resources	2007
W06-2104	Marked Adpositions	2006
W98-0308	Linguistic Ways For Expressing A Discourse Relation In A Lexicalized Text Generation System	1998
W98-1216	An Attempt To Use Weighted Cusums To Identify Sublanguages	1998
W05-1002	Verb Subcategorization Kernels For Automatic Semantic Labeling	2005
H92-1111	Evaluating Text Understanding Systems	1992
I08-5012	Hybrid Named Entity Recognition System for South and South East Asian Languages	2008
W09-0308	Instance-Driven Discovery of Ontological Relation Labels	2009
W11-1601	Learning to Simplify Sentences Using Wikipedia	2011
W11-0801	MWEs and Topic Modelling: Enhancing Machine Learning with Linguistics	2011
W99-0202	Is Hillary Rodham Clinton The President? Disambiguating Names Across Documents	1999
W03-1901	Outline Of The International Standard Linguistic Annotation Framework	2003
W09-3007	Annotation of Events and Temporal Expressions in French Texts	2009
W03-0205	A Comparison Of Tutor And Student Behavior In Speech Versus Text Based Tutoring	2003
W05-1521	The Quick Check Pre-Unification Filter For Typed Grammars: Extensions	2005
W00-0404	Extracting Key Paragraph Based On Topic And Event Detection Towards Multi-Document Summarization	2000
W02-0718	The VI Framework Program In Europe: Some Thoughts About Speech To Speech Translation Research	2002
W04-2801	Robustness Versus Fidelity In Natural Language Understanding	2004
W05-0303	A Unified Representation For Morphological Syntactic Semantic And Referential Annotations	2005
W10-2412	Mining Transliterations from Wikipedia Using Pair HMMs	2010
X98-1030	MUC/MET Evaluation Trends	1998
I08-6006	Statistical Transliteration for Cross Language Information Retrieval using HMM alignment model and CRF	2008
W97-1407	Scene Direction Based Reference In Drama Scenes	1997
W97-1016	Resolving PP Attachment Ambiguities With Memory-Based Learning	1997
W10-2702	MANA for the Ageing	2010
W91-0212	Redefining The Level Of The Word	1991
W08-0625	Statistical Term Profiling for Query Pattern Mining	2008
H92-1095	Language Understanding Research At Paramax	1992
W04-1216	Named Entity Recognition In Biomedical Texts Using An HMM Model	2004
W10-0604	Network Analysis of Korean Word Associations	2010
W01-1313	Assigning Time-Stamps To Event-Clauses	2001
W11-1826	From Graphs to Events: A Subgraph Matching Approach for Information Extraction from Biomedical Text	2011
W07-1605	Measuring the Productivity of Determinerless PPs	2007
W08-0325	TectoMT: Highly Modular MT System with Tectogrammatics Used as Transfer Layer	2008
W93-0234	The Multifaceted Organization Of Discourse	1993
W07-1805	Handling Out-of-Grammar Commands in Mobile Speech Interaction Using Backoff Filler Models	2007
W97-0206	Analysis Of A Hand-Tagging Task	1997
W04-0831	Finding Optimal Parameter Settings For High Performance Word Sense Disambiguation	2004
S10-1040	SZTERGAK : Feature Engineering for Keyphrase Extraction	2010
W03-0804	International Standard For A Linguistic Annotation Framework	2003
H89-2074	Real-Time Speech Recognition Systems	1989
W08-1806	Answer Validation by Information Distance Calculation	2008
W10-0513	The Edinburgh Twitter Corpus	2010
W93-0236	Intentionality In A Topical Approach Of Discourse Structure	1993
W11-1210	Active Learning with Multiple Annotations for Comparable Data Classification Task	2011
W98-1301	The Proper Treatment Of Optimality In Computational Phonology	1998
X96-1008	TIPSTER Phase III Goals	1996
W10-0734	Creating a Bi-lingual Entailment Corpus through Translations with Mechanical Turk: $100 for a 10-day Rush	2010
W11-1302	Distributed Structures and Distributional Meaning	2011
W99-0701	Unsupervised Learning Of Word Boundary With Description Length Gain	1999
W02-0208	DialogueView - An Annotation Tool For Dialogue	2002
W98-0513	An Annotated Corpus In Japanese Using Tesniere's Structural Syntax	1998
W05-1526	Online Statistics For A Unification-Based Dialogue Parser	2005
H89-1052	Analysis And Symbolic Processing Of Unrestricted Speech	1989
H91-1025	A Statistical Approach To Sense Disambiguation In Machine Translation	1991
W02-0207	Annotating The Semantic Consistency Of Speech Recognition Hypotheses	2002
